date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:07:27	2129/2129	---M--	200	added ('OK')	image/png	etag:%22851-65fc96b8-46d4994daa733a08;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/24.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/icon/24.png	(from https://validthemes.net/site-template/agrica/index-2.html)
18:07:28	25224/25224	---M--	200	added ('OK')	image/png	etag:%226288-65fc96b8-1c51bcd4d7b5a521;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/21.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/shape/21.png	(from https://validthemes.net/site-template/agrica/index-2.html)
18:07:29	44116/44116	---M--	200	added ('OK')	image/jpeg	etag:%22ac54-65fc96b8-57d2e3f21d9749c1;;;%22	https://validthemes.net/site-template/agrica/assets/img/thumb/7.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/thumb/7.jpg	(from https://validthemes.net/site-template/agrica/index-2.html)
18:07:30	78215/78215	---M--	200	added ('OK')	image/jpeg	etag:%2213187-65fc96b8-16314d481528980c;;;%22	https://validthemes.net/site-template/agrica/assets/img/projects/6.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/projects/6.jpg	(from https://validthemes.net/site-template/agrica/index-2.html)
18:07:31	27669/27669	---M--	200	added ('OK')	image/png	etag:%226c15-65fc96b8-40df0837633f9b5c;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/24.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/shape/24.png	(from https://validthemes.net/site-template/agrica/index-2.html)
18:07:33	67512/67512	---M--	200	added ('OK')	image/png	etag:%22107b8-65fc96b8-caf8241331a86266;;;%22	https://validthemes.net/site-template/agrica/assets/img/illustration/13.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/illustration/13.png	(from https://validthemes.net/site-template/agrica/index-2.html)
18:07:33	3878/3878	---M--	200	added ('OK')	image/png	etag:%22f26-65fc96b8-55665dd2b53e9;;;%22	https://validthemes.net/site-template/agrica/assets/img/brand/1.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/brand/1.png	(from https://validthemes.net/site-template/agrica/index-2.html)
18:07:34	4665/4665	---M--	200	added ('OK')	image/png	etag:%221239-65fc96b8-4cffcdcb5f450a45;;;%22	https://validthemes.net/site-template/agrica/assets/img/brand/2.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/brand/2.png	(from https://validthemes.net/site-template/agrica/index-2.html)
18:07:35	5911/5911	---M--	200	added ('OK')	image/png	etag:%221717-65fc96b8-5b23ee67ce6f343a;;;%22	https://validthemes.net/site-template/agrica/assets/img/brand/3.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/brand/3.png	(from https://validthemes.net/site-template/agrica/index-2.html)
18:07:36	4118/4118	---M--	200	added ('OK')	image/png	etag:%221016-65fc96b8-aeac938ce0e86221;;;%22	https://validthemes.net/site-template/agrica/assets/img/brand/4.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/brand/4.png	(from https://validthemes.net/site-template/agrica/index-2.html)
18:07:37	54278/54278	---M--	200	added ('OK')	image/png	etag:%22d406-65fc96b8-b8bbb03e8bb58a66;;;%22	https://validthemes.net/site-template/agrica/assets/img/logo-mix-light.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/logo-mix-light.png	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:39	91538/91538	---M--	200	added ('OK')	image/jpeg	etag:%2216592-65fc96b8-274f10085eb77c88;;;%22	https://validthemes.net/site-template/agrica/assets/img/banner/6.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/banner/6.jpg	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:40	123817/123817	---M--	200	added ('OK')	image/jpeg	etag:%221e3a9-65fc96b8-d0fd6de4dddc999b;;;%22	https://validthemes.net/site-template/agrica/assets/img/banner/5.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/banner/5.jpg	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:42	4869/4869	---M--	200	added ('OK')	image/png	etag:%221305-65fc96b8-9bffc74f404dbb6d;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/25.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/icon/25.png	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:42	139216/139216	---M--	200	added ('OK')	image/png	etag:%2221fd0-65fc96b8-91f2a18c59ed0577;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/15.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/shape/15.png	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:43	5575/5575	---M--	200	added ('OK')	image/png	etag:%2215c7-65fc96b8-1795423f255a4ed8;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/5.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/icon/5.png	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:44	7028/7028	---M--	200	added ('OK')	image/png	etag:%221b74-65fc96b8-7fa005e41e0cbc6d;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/6.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/icon/6.png	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:45	139229/139229	---M--	200	added ('OK')	image/jpeg	etag:%2221fdd-65fc96b8-102ef109f3034c7a;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/banner-1.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/shape/banner-1.jpg	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:46	101332/101332	---M--	200	added ('OK')	image/png	etag:%2218bd4-65fc96b8-15cf64fa1e75fac9;;;%22	https://validthemes.net/site-template/agrica/assets/img/illustration/14.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/illustration/14.png	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:46	5498/5498	---M--	200	added ('OK')	image/png	etag:%22157a-65fc96b8-adfe880a3a003844;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/26.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/icon/26.png	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:47	3638/3638	---M--	200	added ('OK')	image/png	etag:%22e36-65fc96b8-7ed2e9bd198c27f9;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/27.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/icon/27.png	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:48	39513/39513	---M--	200	added ('OK')	image/png	etag:%229a59-65fc96b8-9f59bc60a10af364;;;%22	https://validthemes.net/site-template/agrica/assets/img/products/4.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/products/4.png	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:49	77379/77379	---M--	200	added ('OK')	image/png	etag:%2212e43-65fc96b8-52cad8e62118460e;;;%22	https://validthemes.net/site-template/agrica/assets/img/products/5.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/products/5.png	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:50	80799/80799	---M--	200	added ('OK')	image/png	etag:%2213b9f-65fc96b8-3eb0076d01a85a0d;;;%22	https://validthemes.net/site-template/agrica/assets/img/products/3.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/products/3.png	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:51	40082/40082	---M--	200	added ('OK')	image/png	etag:%229c92-65fc96b8-7450c72ed1f5aae0;;;%22	https://validthemes.net/site-template/agrica/assets/img/products/6.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/products/6.png	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:52	53478/53478	---M--	200	added ('OK')	image/png	etag:%22d0e6-65fc96b8-2f6a216e6e36131a;;;%22	https://validthemes.net/site-template/agrica/assets/img/products/7.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/products/7.png	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:53	68810/68810	---M--	200	added ('OK')	image/png	etag:%2210cca-65fc96b8-a07f7ae98b193fda;;;%22	https://validthemes.net/site-template/agrica/assets/img/products/8.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/products/8.png	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:55	138581/138581	---M--	200	added ('OK')	image/png	etag:%2221d55-65fc96b8-31af472f366994cc;;;%22	https://validthemes.net/site-template/agrica/assets/img/illustration/17.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/illustration/17.png	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:57	33418/33418	---M--	200	added ('OK')	image/png	etag:%22828a-65fc96b8-29a37a28082b5f66;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/27.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/shape/27.png	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:57	96026/96026	---M--	200	added ('OK')	image/jpeg	etag:%221771a-65fc96b8-4bf70fc127d2840e;;;%22	https://validthemes.net/site-template/agrica/assets/img/about/3.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/about/3.jpg	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:58	1378/1378	---M--	200	added ('OK')	image/png	etag:%22562-65fc96b8-b620c2ec969cfbed;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/quote.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/shape/quote.png	(from https://validthemes.net/site-template/agrica/index-3.html)
18:07:59	86423/86423	---M--	200	added ('OK')	image/jpeg	etag:%2215197-65fc96b8-d557c34fc1bdfce0;;;%22	https://validthemes.net/site-template/agrica/assets/img/banner/24.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/banner/24.jpg	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:00	80011/80011	---M--	200	added ('OK')	image/jpeg	etag:%221388b-65fc96b8-cd556a7de34364e3;;;%22	https://validthemes.net/site-template/agrica/assets/img/banner/25.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/banner/25.jpg	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:01	225498/225498	---M--	200	added ('OK')	image/png	etag:%22370da-65fc96b8-b756597748d4337c;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/28.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/shape/28.png	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:01	6535/6535	---M--	200	added ('OK')	image/png	etag:%221987-65fc96b8-f4f091aaea9d22a4;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/29.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/icon/29.png	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:02	5067/5067	---M--	200	added ('OK')	image/png	etag:%2213cb-65fc96b8-433fa16d65c5aec1;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/28.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/icon/28.png	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:04	247665/247665	---M--	200	added ('OK')	image/png	etag:%223c771-65fc96b8-e20d4b729e7c88cb;;;%22	https://validthemes.net/site-template/agrica/assets/img/illustration/18.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/illustration/18.png	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:04	6253/6253	---M--	200	added ('OK')	image/png	etag:%22186d-65fc96b8-494b3d4f9046c5a1;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/29.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/shape/29.png	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:05	3700/3700	---M--	200	added ('OK')	image/png	etag:%22e74-65fc96b8-b00e57d9c7b4a9d8;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/30.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/icon/30.png	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:06	6575/6575	---M--	200	added ('OK')	image/png	etag:%2219af-65fc96b8-e16790cf46ef72fa;;;%22	https://validthemes.net/site-template/agrica/assets/img/icon/31.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/icon/31.png	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:07	6086/6086	---M--	200	added ('OK')	image/png	etag:%2217c6-65fc96b8-2cb3beaafc4373a9;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/brush-down.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/shape/brush-down.png	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:08	44918/44918	---M--	200	added ('OK')	image/jpeg	etag:%22af76-65fc96b8-8037c290680a9a52;;;%22	https://validthemes.net/site-template/agrica/assets/img/thumb/8.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/thumb/8.jpg	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:09	49285/49285	---M--	200	added ('OK')	image/jpeg	etag:%22c085-65fc96b8-ce6cff328c3169fa;;;%22	https://validthemes.net/site-template/agrica/assets/img/thumb/9.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/thumb/9.jpg	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:10	34610/34610	---M--	200	added ('OK')	image/jpeg	etag:%228732-65fc96b8-dfc40dda0aa7889b;;;%22	https://validthemes.net/site-template/agrica/assets/img/thumb/10.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/thumb/10.jpg	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:11	54925/54925	---M--	200	added ('OK')	image/jpeg	etag:%22d68d-65fc96b8-98bbb14f03934db6;;;%22	https://validthemes.net/site-template/agrica/assets/img/thumb/11.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/thumb/11.jpg	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:12	48626/48626	---M--	200	added ('OK')	image/jpeg	etag:%22bdf2-65fc96b8-550ad7dfd755a4f7;;;%22	https://validthemes.net/site-template/agrica/assets/img/thumb/12.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/thumb/12.jpg	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:13	58624/58624	---M--	200	added ('OK')	image/jpeg	etag:%22e500-65fc96b8-8363075805582850;;;%22	https://validthemes.net/site-template/agrica/assets/img/thumb/13.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/thumb/13.jpg	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:14	76171/76171	---M--	200	added ('OK')	image/png	etag:%221298b-65fc96b8-974ce215cf438994;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/31.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/shape/31.png	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:15	22616/22616	---M--	200	added ('OK')	image/jpeg	etag:%225858-65fc96b8-f92032b1b7125454;;;%22	https://validthemes.net/site-template/agrica/assets/img/product/1.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/product/1.jpg	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:16	36530/36530	---M--	200	added ('OK')	image/jpeg	etag:%228eb2-65fc96b8-c8dffb3fc535f4ca;;;%22	https://validthemes.net/site-template/agrica/assets/img/product/3.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/product/3.jpg	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:17	18716/18716	---M--	200	added ('OK')	image/jpeg	etag:%22491c-65fc96b8-553628b1a61d2870;;;%22	https://validthemes.net/site-template/agrica/assets/img/product/2.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/product/2.jpg	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:18	17807/17807	---M--	200	added ('OK')	image/jpeg	etag:%22458f-65fc96b8-c3d77a6afad2c755;;;%22	https://validthemes.net/site-template/agrica/assets/img/product/4.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/product/4.jpg	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:20	139422/139422	---M--	200	added ('OK')	image/jpeg	etag:%222209e-65fc96b8-22f8d755dd5554e8;;;%22	https://validthemes.net/site-template/agrica/assets/img/banner/26.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/banner/26.jpg	(from https://validthemes.net/site-template/agrica/index-4.html)
18:08:22	48954/48954	---M--	200	added ('OK')	image/jpeg	etag:%22bf3a-65fc96b8-b2d4bae6a1f9e6e5;;;%22	https://validthemes.net/site-template/agrica/assets/img/farmers/4.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/farmers/4.jpg	(from https://validthemes.net/site-template/agrica/farmers.html)
18:08:22	75542/75542	---M--	200	added ('OK')	image/jpeg	etag:%2212716-65fc96b8-eb78a1d13eae53cb;;;%22	https://validthemes.net/site-template/agrica/assets/img/farmers/5.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/farmers/5.jpg	(from https://validthemes.net/site-template/agrica/farmers.html)
18:08:24	31573/31573	---M--	200	added ('OK')	image/jpeg	etag:%227b55-65fc96b8-f3e189295b76c897;;;%22	https://validthemes.net/site-template/agrica/assets/img/farmers/6.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/farmers/6.jpg	(from https://validthemes.net/site-template/agrica/farmers.html)
18:08:24	82674/82674	---M--	200	added ('OK')	image/jpeg	etag:%22142f2-65fc96b8-3e1e9008ccc9e8bb;;;%22	https://validthemes.net/site-template/agrica/assets/img/farmers/7.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/farmers/7.jpg	(from https://validthemes.net/site-template/agrica/farmer-details.html)
18:08:24	2228/2228	---M--	200	added ('OK')	image/png	etag:%228b4-65fc96b8-6c5fe798bfe30dfa;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/44-left.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/shape/44-left.png	(from https://validthemes.net/site-template/agrica/404.html)
18:08:25	2103/2103	---M--	200	added ('OK')	image/png	etag:%22837-65fc96b8-70065e66f5bcfe01;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/44-right.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/shape/44-right.png	(from https://validthemes.net/site-template/agrica/404.html)
18:08:27	150977/150977	---M--	200	added ('OK')	image/jpeg	etag:%2224dc1-65fc96b8-e2cd3a667f715bec;;;%22	https://validthemes.net/site-template/agrica/assets/img/projects/7.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/projects/7.jpg	(from https://validthemes.net/site-template/agrica/project-details.html)
18:08:27	58528/58528	---M--	200	added ('OK')	image/jpeg	etag:%22e4a0-65fc96b8-ba6a4d35b79db933;;;%22	https://validthemes.net/site-template/agrica/assets/img/projects/8.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/projects/8.jpg	(from https://validthemes.net/site-template/agrica/project-details.html)
18:08:28	33195/33195	---M--	200	added ('OK')	image/jpeg	etag:%2281ab-65fc96b8-bdc92b2814a5ddd7;;;%22	https://validthemes.net/site-template/agrica/assets/img/projects/9.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/projects/9.jpg	(from https://validthemes.net/site-template/agrica/project-details.html)
18:08:29	36100/36100	---M--	200	added ('OK')	image/jpeg	etag:%228d04-65fc96b8-bbdaf3e496c4f334;;;%22	https://validthemes.net/site-template/agrica/assets/img/projects/10.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/projects/10.jpg	(from https://validthemes.net/site-template/agrica/project-details.html)
18:08:30	4434/4434	---M--	200	added ('OK')	image/png	etag:%221152-65fc96b8-a4a00cfa1bfb5fc8;;;%22	https://validthemes.net/site-template/agrica/assets/img/brand/5.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/brand/5.png	(from https://validthemes.net/site-template/agrica/services.html)
18:08:31	12641/12641	---M--	200	added ('OK')	image/png	etag:%223161-65fc96b8-6c164300fdf2b851;;;%22	https://validthemes.net/site-template/agrica/assets/img/shape/19.png	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/shape/19.png	(from https://validthemes.net/site-template/agrica/services-2.html)
18:08:33	154505/154505	---M--	200	added ('OK')	image/jpeg	etag:%2225b89-65fc96b8-7134c3cada42db12;;;%22	https://validthemes.net/site-template/agrica/assets/img/banner/9.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/banner/9.jpg	(from https://validthemes.net/site-template/agrica/services-details.html)
18:08:35	78645/78645	---M--	200	added ('OK')	image/jpeg	etag:%2213335-65fc96b8-bff97f39c1a2a489;;;%22	https://validthemes.net/site-template/agrica/assets/img/blog/5.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/blog/5.jpg	(from https://validthemes.net/site-template/agrica/blog-standard.html)
18:08:35	101594/101594	---M--	200	added ('OK')	image/jpeg	etag:%2218cda-65fc96b8-9076e5aba148d284;;;%22	https://validthemes.net/site-template/agrica/assets/img/blog/6.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/blog/6.jpg	(from https://validthemes.net/site-template/agrica/blog-standard.html)
18:08:37	19219/19219	---M--	200	added ('OK')	image/jpeg	etag:%224b13-65fc96b8-8d9722d36da2e49d;;;%22	https://validthemes.net/site-template/agrica/assets/img/thumbs/3.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/thumbs/3.jpg	(from https://validthemes.net/site-template/agrica/blog-with-sidebar.html)
18:08:37	78552/78552	---M--	200	added ('OK')	image/jpeg	etag:%22132d8-65fc96b8-b5d98f7795a61609;;;%22	https://validthemes.net/site-template/agrica/assets/img/blog/7.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/blog/7.jpg	(from https://validthemes.net/site-template/agrica/blog-standard.html)
18:08:37	20239/20239	---M--	200	added ('OK')	image/jpeg	etag:%224f0f-65fc96b8-2ea8d1087e0b66c0;;;%22	https://validthemes.net/site-template/agrica/assets/img/thumbs/4.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/thumbs/4.jpg	(from https://validthemes.net/site-template/agrica/blog-with-sidebar.html)
18:08:38	16066/16066	---M--	200	added ('OK')	image/jpeg	etag:%223ec2-65fc96b8-fdbc9197e058ac6f;;;%22	https://validthemes.net/site-template/agrica/assets/img/thumbs/5.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/thumbs/5.jpg	(from https://validthemes.net/site-template/agrica/blog-with-sidebar.html)
18:08:39	18954/18954	---M--	200	added ('OK')	image/jpeg	etag:%224a0a-65fc96b8-e0059cbfb9fe7fe7;;;%22	https://validthemes.net/site-template/agrica/assets/img/thumbs/6.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/thumbs/6.jpg	(from https://validthemes.net/site-template/agrica/blog-with-sidebar.html)
18:08:41	104500/104500	---M--	200	added ('OK')	image/jpeg	etag:%2219834-65fc96b8-bccf2ffd5cba63c0;;;%22	https://validthemes.net/site-template/agrica/assets/img/blog/4.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/blog/4.jpg	(from https://validthemes.net/site-template/agrica/blog-2-colum.html)
18:08:41	54691/54691	---M--	200	added ('OK')	image/jpeg	etag:%22d5a3-65fc96b8-91e56500e3cfb75;;;%22	https://validthemes.net/site-template/agrica/assets/img/blog/8.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/blog/8.jpg	(from https://validthemes.net/site-template/agrica/blog-3-colum.html)
18:08:42	48072/48072	---M--	200	added ('OK')	image/jpeg	etag:%22bbc8-65fc96b8-8af768c847b31a11;;;%22	https://validthemes.net/site-template/agrica/assets/img/blog/9.jpg	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/assets/img/blog/9.jpg	(from https://validthemes.net/site-template/agrica/blog-3-colum.html)
18:08:43	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrica/$	/Users/kunozga/websites/agrica/validthemes.net/site-template/agrica/$	(from https://validthemes.net/site-template/agrica/blog-single.html)
